nutrient_id	name	normalized_norm	normalized_norm_no_commas	normalized_norm_no_paren	normalized_norm_compact	is_added_by_expansion	parent_generic_id	parent_generic_compact	rule
96572	F18D1TN6	f18d1tn6	f18d1tn6	f18d1tn6	f18d1tn6	0			
96573	F18D1TN7	f18d1tn7	f18d1tn7	f18d1tn7	f18d1tn7	0			
96574	F18D1TN8	f18d1tn8	f18d1tn8	f18d1tn8	f18d1tn8	0			
96575	F18D1TN9	f18d1tn9	f18d1tn9	f18d1tn9	f18d1tn9	0			
96576	F18D2	f18d2	f18d2	f18d2	f18d2	0			
96577	F18D2C9T11	f18d2c9t11	f18d2c9t11	f18d2c9t11	f18d2c9t11	0			
96578	F18D2C9T11_A_F18D2T10C12	f18d2c9t11_a_f18d2t10c12	f18d2c9t11_a_f18d2t10c12	f18d2c9t11_a_f18d2t10c12	f18d2c9t11 a f18d2t10c12	0			
96579	F18D2CN6	f18d2cn6	f18d2cn6	f18d2cn6	f18d2cn6	0			
96580	F18D2N4	f18d2n4	f18d2n4	f18d2n4	f18d2n4	0			
96581	F18D2N5	f18d2n5	f18d2n5	f18d2n5	f18d2n5	0			
96582	F18D2N6	f18d2n6	f18d2n6	f18d2n6	f18d2n6	0			
96583	F18D2T	f18d2t	f18d2t	f18d2t	f18d2t	0			
96584	F18D2T10C12	f18d2t10c12	f18d2t10c12	f18d2t10c12	f18d2t10c12	0			
96585	F18D2TCON	f18d2tcon	f18d2tcon	f18d2tcon	f18d2tcon	0			
96586	F18D2TN6	f18d2tn6	f18d2tn6	f18d2tn6	f18d2tn6	0			
96587	F18D2TTN6	f18d2ttn6	f18d2ttn6	f18d2ttn6	f18d2ttn6	0			
96588	F18D3	f18d3	f18d3	f18d3	f18d3	0			
96589	F18D3CN3	f18d3cn3	f18d3cn3	f18d3cn3	f18d3cn3	0			
96590	F18D3CN6	f18d3cn6	f18d3cn6	f18d3cn6	f18d3cn6	0			
96591	F18D3N3	f18d3n3	f18d3n3	f18d3n3	f18d3n3	0			
96592	F18D3N4	f18d3n4	f18d3n4	f18d3n4	f18d3n4	0			
96593	F18D3N6	f18d3n6	f18d3n6	f18d3n6	f18d3n6	0			
96594	F18D3TN3	f18d3tn3	f18d3tn3	f18d3tn3	f18d3tn3	0			
96595	F18D4	f18d4	f18d4	f18d4	f18d4	0			
96596	F18D4CN3	f18d4cn3	f18d4cn3	f18d4cn3	f18d4cn3	0			
96597	F18D4N1	f18d4n1	f18d4n1	f18d4n1	f18d4n1	0			
96598	F18D4N3	f18d4n3	f18d4n3	f18d4n3	f18d4n3	0			
96599	F18D4N6	f18d4n6	f18d4n6	f18d4n6	f18d4n6	0			
96600	F19:0	f19:0	f19:0	f19:0	f19 0	0			
96601	F19D0	f19d0	f19d0	f19d0	f19d0	0			
96602	F19D1N10	f19d1n10	f19d1n10	f19d1n10	f19d1n10	0			
96603	F19D1N11	f19d1n11	f19d1n11	f19d1n11	f19d1n11	0			
96604	F20:0	f20:0	f20:0	f20:0	f20 0	0			
96605	F20:1CIS	f20:1cis	f20:1cis	f20:1cis	f20 1cis	0			
96606	F20:1CN11	f20:1cn11	f20:1cn11	f20:1cn11	f20 1cn11	0			
96607	F20:1CN9	f20:1cn9	f20:1cn9	f20:1cn9	f20 1cn9	0			
96608	F20:1TRS	f20:1trs	f20:1trs	f20:1trs	f20 1trs	0			
96609	F20:2CN6	f20:2cn6	f20:2cn6	f20:2cn6	f20 2cn6	0			
96610	F20:2TT	f20:2tt	f20:2tt	f20:2tt	f20 2tt	0			
96611	F20:3CN3	f20:3cn3	f20:3cn3	f20:3cn3	f20 3cn3	0			
96612	F20:3CN6	f20:3cn6	f20:3cn6	f20:3cn6	f20 3cn6	0			
96613	F20:3CN9	f20:3cn9	f20:3cn9	f20:3cn9	f20 3cn9	0			
96614	F20:4CN3	f20:4cn3	f20:4cn3	f20:4cn3	f20 4cn3	0			
96615	F20:4CN6	f20:4cn6	f20:4cn6	f20:4cn6	f20 4cn6	0			
96616	F20:5CN3	f20:5cn3	f20:5cn3	f20:5cn3	f20 5cn3	0			
96617	F20D0	f20d0	f20d0	f20d0	f20d0	0			
96618	F20D1	f20d1	f20d1	f20d1	f20d1	0			
96619	F20D1C	f20d1c	f20d1c	f20d1c	f20d1c	0			
96620	F20D1CN11	f20d1cn11	f20d1cn11	f20d1cn11	f20d1cn11	0			
96621	F20D1CN9	f20d1cn9	f20d1cn9	f20d1cn9	f20d1cn9	0			
96622	F20D1N11	f20d1n11	f20d1n11	f20d1n11	f20d1n11	0			
96623	F20D1N11_A_F20D1N13	f20d1n11_a_f20d1n13	f20d1n11_a_f20d1n13	f20d1n11_a_f20d1n13	f20d1n11 a f20d1n13	0			
96624	F20D1N12	f20d1n12	f20d1n12	f20d1n12	f20d1n12	0			
96625	F20D1N7	f20d1n7	f20d1n7	f20d1n7	f20d1n7	0			
96626	F20D1N7_A_F20D1N9	f20d1n7_a_f20d1n9	f20d1n7_a_f20d1n9	f20d1n7_a_f20d1n9	f20d1n7 a f20d1n9	0			
96627	F20D1N8	f20d1n8	f20d1n8	f20d1n8	f20d1n8	0			
96628	F20D1N9	f20d1n9	f20d1n9	f20d1n9	f20d1n9	0			
96629	F20D1N9_A_F20D1N11	f20d1n9_a_f20d1n11	f20d1n9_a_f20d1n11	f20d1n9_a_f20d1n11	f20d1n9 a f20d1n11	0			
96630	F20D1T	f20d1t	f20d1t	f20d1t	f20d1t	0			
96631	F20D2	f20d2	f20d2	f20d2	f20d2	0			
96632	F20D2C	f20d2c	f20d2c	f20d2c	f20d2c	0			
96633	F20D2CN6	f20d2cn6	f20d2cn6	f20d2cn6	f20d2cn6	0			
96634	F20D2N6	f20d2n6	f20d2n6	f20d2n6	f20d2n6	0			
96635	F20D2N9	f20d2n9	f20d2n9	f20d2n9	f20d2n9	0			
96636	F20D3	f20d3	f20d3	f20d3	f20d3	0			
96637	F20D3N3	f20d3n3	f20d3n3	f20d3n3	f20d3n3	0			
96638	F20D3N3_A_F20D4N6	f20d3n3_a_f20d4n6	f20d3n3_a_f20d4n6	f20d3n3_a_f20d4n6	f20d3n3 a f20d4n6	0			
96639	F20D3N6	f20d3n6	f20d3n6	f20d3n6	f20d3n6	0			
96640	F20D3N9	f20d3n9	f20d3n9	f20d3n9	f20d3n9	0			
96641	F20D4	f20d4	f20d4	f20d4	f20d4	0			
96642	F20D4CN6	f20d4cn6	f20d4cn6	f20d4cn6	f20d4cn6	0			
96643	F20D4N3	f20d4n3	f20d4n3	f20d4n3	f20d4n3	0			
96644	F20D4N6	f20d4n6	f20d4n6	f20d4n6	f20d4n6	0			
96645	F20D4N6_A_F22D1	f20d4n6_a_f22d1	f20d4n6_a_f22d1	f20d4n6_a_f22d1	f20d4n6 a f22d1	0			
96646	F20D5	f20d5	f20d5	f20d5	f20d5	0			
96647	F20D5CN3	f20d5cn3	f20d5cn3	f20d5cn3	f20d5cn3	0			
96648	F20D5N3	f20d5n3	f20d5n3	f20d5n3	f20d5n3	0			
96649	F21:0	f21:0	f21:0	f21:0	f21 0	0			
96650	F21:5CN3	f21:5cn3	f21:5cn3	f21:5cn3	f21 5cn3	0			
96651	F21D0	f21d0	f21d0	f21d0	f21d0	0			
96652	F21D5N3	f21d5n3	f21d5n3	f21d5n3	f21d5n3	0			
96653	F22:0	f22:0	f22:0	f22:0	f22 0	0			
96654	F22:1CIS	f22:1cis	f22:1cis	f22:1cis	f22 1cis	0			
96655	F22:1CN11	f22:1cn11	f22:1cn11	f22:1cn11	f22 1cn11	0			
96656	F22:1CN9	f22:1cn9	f22:1cn9	f22:1cn9	f22 1cn9	0			
96657	F22:1TRS	f22:1trs	f22:1trs	f22:1trs	f22 1trs	0			
96658	F22:2CN3	f22:2cn3	f22:2cn3	f22:2cn3	f22 2cn3	0			
96659	F22:2CN6	f22:2cn6	f22:2cn6	f22:2cn6	f22 2cn6	0			
96660	F22:3CN3	f22:3cn3	f22:3cn3	f22:3cn3	f22 3cn3	0			
96661	F22:4CN6	f22:4cn6	f22:4cn6	f22:4cn6	f22 4cn6	0			
96662	F22:5CN3	f22:5cn3	f22:5cn3	f22:5cn3	f22 5cn3	0			
96663	F22:5CN6	f22:5cn6	f22:5cn6	f22:5cn6	f22 5cn6	0			
96664	F22:5N6	f22:5n6	f22:5n6	f22:5n6	f22 5n6	0			
96665	F22:6CN3	f22:6cn3	f22:6cn3	f22:6cn3	f22 6cn3	0			
96666	F22D0	f22d0	f22d0	f22d0	f22d0	0			
96667	F22D1	f22d1	f22d1	f22d1	f22d1	0			
96668	F22D1C	f22d1c	f22d1c	f22d1c	f22d1c	0			
96669	F22D1N11	f22d1n11	f22d1n11	f22d1n11	f22d1n11	0			
96670	F22D1N11_A_F22D1N13	f22d1n11_a_f22d1n13	f22d1n11_a_f22d1n13	f22d1n11_a_f22d1n13	f22d1n11 a f22d1n13	0			
96671	F22D1N7	f22d1n7	f22d1n7	f22d1n7	f22d1n7	0			
96672	F22D1N9	f22d1n9	f22d1n9	f22d1n9	f22d1n9	0			
96673	F22D1N9_A_F22D1N11	f22d1n9_a_f22d1n11	f22d1n9_a_f22d1n11	f22d1n9_a_f22d1n11	f22d1n9 a f22d1n11	0			
96674	F22D1T	f22d1t	f22d1t	f22d1t	f22d1t	0			
96675	F22D2	f22d2	f22d2	f22d2	f22d2	0			
96676	F22D2C	f22d2c	f22d2c	f22d2c	f22d2c	0			
96677	F22D2CN6	f22d2cn6	f22d2cn6	f22d2cn6	f22d2cn6	0			
96678	F22D2N6	f22d2n6	f22d2n6	f22d2n6	f22d2n6	0			
96679	F22D2N6.1	f22d2n6.1	f22d2n6.1	f22d2n6.1	f22d2n6 1	0			
96680	F22D2N9	f22d2n9	f22d2n9	f22d2n9	f22d2n9	0			
96681	F22D3N3	f22d3n3	f22d3n3	f22d3n3	f22d3n3	0			
96682	F22D3N6	f22d3n6	f22d3n6	f22d3n6	f22d3n6	0			
96683	F22D4	f22d4	f22d4	f22d4	f22d4	0			
96684	F22D4N3	f22d4n3	f22d4n3	f22d4n3	f22d4n3	0			
96685	F22D4N6	f22d4n6	f22d4n6	f22d4n6	f22d4n6	0			
96686	F22D4N9	f22d4n9	f22d4n9	f22d4n9	f22d4n9	0			
96687	F22D5	f22d5	f22d5	f22d5	f22d5	0			
96688	F22D5N3	f22d5n3	f22d5n3	f22d5n3	f22d5n3	0			
96689	F22D5N6	f22d5n6	f22d5n6	f22d5n6	f22d5n6	0			
96690	F22D6	f22d6	f22d6	f22d6	f22d6	0			
96691	F22D6CN3	f22d6cn3	f22d6cn3	f22d6cn3	f22d6cn3	0			
96692	F22D6N3	f22d6n3	f22d6n3	f22d6n3	f22d6n3	0			
96693	F22D6N6	f22d6n6	f22d6n6	f22d6n6	f22d6n6	0			
96694	F23:0	f23:0	f23:0	f23:0	f23 0	0			
96695	F23D0	f23d0	f23d0	f23d0	f23d0	0			
96696	F24:0	f24:0	f24:0	f24:0	f24 0	0			
96697	F24:1CIS	f24:1cis	f24:1cis	f24:1cis	f24 1cis	0			
96698	F24:1CN9	f24:1cn9	f24:1cn9	f24:1cn9	f24 1cn9	0			
96699	F24:1TRS	f24:1trs	f24:1trs	f24:1trs	f24 1trs	0			
96700	F24:2CN6	f24:2cn6	f24:2cn6	f24:2cn6	f24 2cn6	0			
96701	F24D0	f24d0	f24d0	f24d0	f24d0	0			
96702	F24D1	f24d1	f24d1	f24d1	f24d1	0			
96703	F24D1C	f24d1c	f24d1c	f24d1c	f24d1c	0			
96704	F24D1CN9	f24d1cn9	f24d1cn9	f24d1cn9	f24d1cn9	0			
96705	F24D1N11	f24d1n11	f24d1n11	f24d1n11	f24d1n11	0			
96706	F24D1N9	f24d1n9	f24d1n9	f24d1n9	f24d1n9	0			
96707	F24D6N3	f24d6n3	f24d6n3	f24d6n3	f24d6n3	0			
96708	F25:0	f25:0	f25:0	f25:0	f25 0	0			
96709	F26:0	f26:0	f26:0	f26:0	f26 0	0			
96710	F26D0	f26d0	f26d0	f26d0	f26d0	0			
96711	F30D0	f30d0	f30d0	f30d0	f30d0	0			
96712	F4:0	f4:0	f4:0	f4:0	f4 0	0			
96713	F4D0	f4d0	f4d0	f4d0	f4d0	0			
96714	F6:0	f6:0	f6:0	f6:0	f6 0	0			
96715	F6D0	f6d0	f6d0	f6d0	f6d0	0			
96716	F8:0	f8:0	f8:0	f8:0	f8 0	0			
96717	F8D0	f8d0	f8d0	f8d0	f8d0	0			
96718	FA 10:0	fa 10:0	fa 10:0	fa 10:0	fa 10 0	0	1257	fatty acids total trans	fatty_acids_total_to_individual_existing
96719	FA 12:0	fa 12:0	fa 12:0	fa 12:0	fa 12 0	0	1257	fatty acids total trans	fatty_acids_total_to_individual_existing
96720	FA 14:0	fa 14:0	fa 14:0	fa 14:0	fa 14 0	0	1257	fatty acids total trans	fatty_acids_total_to_individual_existing
96721	FA 16:0	fa 16:0	fa 16:0	fa 16:0	fa 16 0	0	1257	fatty acids total trans	fatty_acids_total_to_individual_existing
96722	FA 18:0	fa 18:0	fa 18:0	fa 18:0	fa 18 0	0	1257	fatty acids total trans	fatty_acids_total_to_individual_existing
96723	FA 18:1 n-9 cis	fa 18:1 n-9 cis	fa 18:1 n-9 cis	fa 18:1 n-9 cis	fa 18 1 n 9 cis	0	1257	fatty acids total trans	fatty_acids_total_to_individual_existing
96724	FA 18:2 9c,12c (n-6)	fa 18:2 9c, 12c (n-6)	fa 18:2 9c 12c (n-6)	fa 18:2 9c, 12c	fa 18 2 9c 12c n 6	0	1257	fatty acids total trans	fatty_acids_total_to_individual_existing
96725	FA 18:3 c9,c12,c15 (n-3)	fa 18:3 c9, c12, c15 (n-3)	fa 18:3 c9 c12 c15 (n-3)	fa 18:3 c9, c12, c15	fa 18 3 c9 c12 c15 n 3	0	1257	fatty acids total trans	fatty_acids_total_to_individual_existing
96726	FA 20:4 5c,8c,11c,14c (n-6)	fa 20:4 5c, 8c, 11c, 14c (n-6)	fa 20:4 5c 8c 11c 14c (n-6)	fa 20:4 5c, 8c, 11c, 14c	fa 20 4 5c 8c 11c 14c n 6	0	1257	fatty acids total trans	fatty_acids_total_to_individual_existing
96727	FA 4:0	fa 4:0	fa 4:0	fa 4:0	fa 4 0	0	1257	fatty acids total trans	fatty_acids_total_to_individual_existing
96728	FA 6:0	fa 6:0	fa 6:0	fa 6:0	fa 6 0	0	1257	fatty acids total trans	fatty_acids_total_to_individual_existing
96729	FA 8:0	fa 8:0	fa 8:0	fa 8:0	fa 8 0	0	1257	fatty acids total trans	fatty_acids_total_to_individual_existing
96730	FA mono	fa mono	fa mono	fa mono	fa mono	0			
96731	FA poly	fa poly	fa poly	fa poly	fa poly	0			
96732	FA saturated	fa saturated	fa saturated	fa saturated	fa saturated	0			
96733	FACF	facf	facf	facf	facf	0			
96734	FAESS	faess	faess	faess	faess	0			
96735	FAFRE	fafre	fafre	fafre	fafre	0			
96736	Faktorer m.m.	faktorer m.m.	faktorer m.m.	faktorer m.m.	faktorer m m	0			
96737	FAMS	fams	fams	fams	fams	0			
96738	FAMSCIS	famscis	famscis	famscis	famscis	0			
96739	FAMSCXR	famscxr	famscxr	famscxr	famscxr	0			
96740	FAMSTXR	famstxr	famstxr	famstxr	famstxr	0			
96741	FAN3	fan3	fan3	fan3	fan3	0			
96742	FAN6	fan6	fan6	fan6	fan6	0			
96743	FAN9	fan9	fan9	fan9	fan9	0			
96744	FAPU	fapu	fapu	fapu	fapu	0			
96745	FAPUCN3	fapucn3	fapucn3	fapucn3	fapucn3	0			
96746	FAPUCN6	fapucn6	fapucn6	fapucn6	fapucn6	0			
96747	FAPUCN9	fapucn9	fapucn9	fapucn9	fapucn9	0			
96748	FAPULCCN3	fapulccn3	fapulccn3	fapulccn3	fapulccn3	0			
96749	FAPUN3	fapun3	fapun3	fapun3	fapun3	0			
96750	FAPUN6	fapun6	fapun6	fapun6	fapun6	0			
96751	FAPUN9	fapun9	fapun9	fapun9	fapun9	0			
96752	FAPUXR	fapuxr	fapuxr	fapuxr	fapuxr	0			
96753	FAR	far	far	far	far	0			
96754	FASAT	fasat	fasat	fasat	fasat	0			
96755	FASATXR	fasatxr	fasatxr	fasatxr	fasatxr	0			
96756	FAUN	faun	faun	faun	faun	0			
96757	Fedt	fedt	fedt	fedt	fedt	0			
96758	Fedtsyrekonverteringsfaktor	fedtsyrekonverteringsfaktor	fedtsyrekonverteringsfaktor	fedtsyrekonverteringsfaktor	fedtsyrekonverteringsfaktor	0			
96759	Fer	fer	fer	fer	fer	0			
96760	FERAC	ferac	ferac	ferac	ferac	0			
96761	FERAC.1	ferac.1	ferac.1	ferac.1	ferac 1	0			
96762	FERAC.2	ferac.2	ferac.2	ferac.2	ferac 2	0			
96763	Ferulaldehyde	ferulaldehyde	ferulaldehyde	ferulaldehyde	ferulaldehyde	0			
96764	FIB-	fib-	fib-	fib-	fib	0			
96765	FIBAD	fibad	fibad	fibad	fibad	0			
96766	FIBC	fibc	fibc	fibc	fibc	0			
96767	FIBGLCSINS	fibglcsins	fibglcsins	fibglcsins	fibglcsins	0			
96768	FIBGLCSSOL	fibglcssol	fibglcssol	fibglcssol	fibglcssol	0			
96769	FIBHMWS	fibhmws	fibhmws	fibhmws	fibhmws	0			
96770	FIBINS	fibins	fibins	fibins	fibins	0			
96771	FIBLMW	fiblmw	fiblmw	fiblmw	fiblmw	0			
96772	FIBND	fibnd	fibnd	fibnd	fibnd	0			
96773	FIBPEN	fibpen	fibpen	fibpen	fibpen	0			
96774	Fibres	fibres	fibres	fibres	fibres	0			
96775	FIBSOL	fibsol	fibsol	fibsol	fibsol	0			
96776	FIBT	fibt	fibt	fibt	fibt	0			
96777	FIBTG	fibtg	fibtg	fibtg	fibtg	0			
96778	FIBTGLCS	fibtglcs	fibtglcs	fibtglcs	fibtglcs	0			
96779	FIBTS	fibts	fibts	fibts	fibts	0			
96780	FIBTS Southgate	fibts southgate	fibts southgate	fibts southgate	fibts southgate	0			
96781	Flavanols	flavanols	flavanols	flavanols	flavanols	0			
96782	Flavanols/flavans	flavanols/flavans	flavanols/flavans	flavanols/flavans	flavanols flavans	0			
96783	FLAVD	flavd	flavd	flavd	flavd	0			
96784	FLAVO	flavo	flavo	flavo	flavo	0			
96785	Fluor	fluor	fluor	fluor	fluor	0			
96786	FOL	fol	fol	fol	fol	0			
96787	FOL-	fol-	fol-	fol-	fol	0			
96788	FOLAC	folac	folac	folac	folac	0			
96789	FOLACN	folacn	folacn	folacn	folacn	0			
96790	Folat	folat	folat	folat	folat	0			
96791	FOLDFE	foldfe	foldfe	foldfe	foldfe	0			
96792	FOLFD	folfd	folfd	folfd	folfd	0			
96793	FOLFM10	folfm10	folfm10	folfm10	folfm10	0			
96794	FOLFRE	folfre	folfre	folfre	folfre	0			
96795	FOLH2FM10	folh2fm10	folh2fm10	folh2fm10	folh2fm10	0			
96796	FOLH4	folh4	folh4	folh4	folh4	0			
96797	FOLH4FM5	folh4fm5	folh4fm5	folh4fm5	folh4fm5	0			
96798	FOLH4ME5	folh4me5	folh4me5	folh4me5	folh4me5	0			
96799	FOLH4MTN5	folh4mtn5	folh4mtn5	folh4mtn5	folh4mtn5	0			
96800	Footnote	footnote	footnote	footnote	footnote	0			
96801	Formula	formula	formula	formula	formula	0			
96802	Fosfor	fosfor	fosfor	fosfor	fosfor	0			
96804	Frie sukkerarter	frie sukkerarter	frie sukkerarter	frie sukkerarter	frie sukkerarter	0			
96805	Frit folat	frit folat	frit folat	frit folat	frit folat	0			
96806	Fruktose	fruktose	fruktose	fruktose	fruktose	0			
96807	FRUOLSAC	fruolsac	fruolsac	fruolsac	fruolsac	0			
96808	FRUS	frus	frus	frus	frus	0			
96809	FRUSM	frusm	frusm	frusm	frusm	0			
96810	FUCOS	fucos	fucos	fucos	fucos	0			
96811	FUMAC	fumac	fumac	fumac	fumac	0			
96812	FødevareGruppe	fødevaregruppe	fødevaregruppe	fødevaregruppe	f devaregruppe	0			
96813	FødevareNavn	fødevarenavn	fødevarenavn	fødevarenavn	f devarenavn	0			
96814	GABA	gaba	gaba	gaba	gaba	0			
96815	GALAAC	galaac	galaac	galaac	galaac	0			
96816	Galaktose	galaktose	galaktose	galaktose	galaktose	0			
96817	Galangin	galangin	galangin	galangin	galangin	0			
96818	GALF(b)	galf	galf	galf	galf	0			
96819	GALFB	galfb	galfb	galfb	galfb	0			
96820	GALLAC	gallac	gallac	gallac	gallac	0			
96821	GALS	gals	gals	gals	gals	0			
96822	GALSD	galsd	galsd	galsd	galsd	0			
96823	GALSM	galsm	galsm	galsm	galsm	0			
96824	Gamma-tocopherol	gamma-tocopherol	gamma-tocopherol	gamma-tocopherol	gamma tocopherol	0	1158	vitamin e	vitamin_e_to_vit_e_forms_existing
96825	Gamma-tocophérol	gamma-tocophérol	gamma-tocophérol	gamma-tocophérol	gamma tocoph rol	0			
96826	Gamma-tocotrienol	gamma-tocotrienol	gamma-tocotrienol	gamma-tocotrienol	gamma tocotrienol	0	1158	vitamin e	vitamin_e_to_vit_e_forms_existing
96827	gamma-Tokoferol	gamma-tokoferol	gamma-tokoferol	gamma-tokoferol	gamma tokoferol	0			
96828	Gehalte/Value	gehalte/value	gehalte/value	gehalte/value	gehalte value	0			
96829	GLN	gln	gln	gln	gln	0			
96830	GLN_A_GLU	gln_a_glu	gln_a_glu	gln_a_glu	gln a glu	0			
96831	GLOB	glob	glob	glob	glob	0			
96832	GLU	glu	glu	glu	glu	0			
96833	GLU_A_HIS	glu_a_his	glu_a_his	glu_a_his	glu a his	0			
96834	GLUCNB	glucnb	glucnb	glucnb	glucnb	0			
96835	GLUFB	glufb	glufb	glufb	glufb	0			
96836	Glukose	glukose	glukose	glukose	glukose	0			
96837	GLUS	glus	glus	glus	glus	0			
96838	GLUSM	glusm	glusm	glusm	glusm	0			
96839	Glutaminsyre	glutaminsyre	glutaminsyre	glutaminsyre	glutaminsyre	0			
96840	GLY	gly	gly	gly	gly	0			
96841	GLY_A_SER	gly_a_ser	gly_a_ser	gly_a_ser	gly a ser	0			
96842	GLYALK	glyalk	glyalk	glyalk	glyalk	0			
96843	GLYC	glyc	glyc	glyc	glyc	0			
96844	Glycin	glycin	glycin	glycin	glycin	0			
96845	GLYLIP	glylip	glylip	glylip	glylip	0			
96846	GRP_AM	grp_am	grp_am	grp_am	grp am	0			
96847	GRP_MIN	grp_min	grp_min	grp_min	grp min	0			
96848	GRP_SUGOH	grp_sugoh	grp_sugoh	grp_sugoh	grp sugoh	0			
96849	HAEM	haem	haem	haem	haem	0			
96850	HEMCEL	hemcel	hemcel	hemcel	hemcel	0			
96851	HESPD	hespd	hespd	hespd	hespd	0			
96852	Hieraky	hieraky	hieraky	hieraky	hieraky	0			
96853	HIS	his	his	his	his	0			
96854	Histamin	histamin	histamin	histamin	histamin	0			
96855	Histamine	histamine	histamine	histamine	histamine	0			
96856	HISTN	histn	histn	histn	histn	0			
96857	HMDB	hmdb	hmdb	hmdb	hmdb	0			
96858	HRR	hrr	hrr	hrr	hrr	0			
96859	Hydroxybenzaldehydes	hydroxybenzaldehydes	hydroxybenzaldehydes	hydroxybenzaldehydes	hydroxybenzaldehydes	0			
96860	Hydroxybenzoketones	hydroxybenzoketones	hydroxybenzoketones	hydroxybenzoketones	hydroxybenzoketones	0			
96861	Hydroxycinnamaldehydes	hydroxycinnamaldehydes	hydroxycinnamaldehydes	hydroxycinnamaldehydes	hydroxycinnamaldehydes	0			
96862	Hydroxycoumarins	hydroxycoumarins	hydroxycoumarins	hydroxycoumarins	hydroxycoumarins	0			
96863	Hydroxyprolin	hydroxyprolin	hydroxyprolin	hydroxyprolin	hydroxyprolin	0			
96864	Hydroxytyrosol	hydroxytyrosol	hydroxytyrosol	hydroxytyrosol	hydroxytyrosol	0			
96865	HYL	hyl	hyl	hyl	hyl	0			
96866	HYP	hyp	hyp	hyp	hyp	0			
96867	Høj molekylevægt opløselige kostfibre	høj molekylevægt opløselige kostfibre	høj molekylevægt opløselige kostfibre	høj molekylevægt opløselige kostfibre	h j molekylev gt opl selige kostfibre	0			
96868	Ikke benyttet	ikke benyttet	ikke benyttet	ikke benyttet	ikke benyttet	0			
96869	ILE	ile	ile	ile	ile	0			
96870	INFDSTAG	infdstag	infdstag	infdstag	infdstag	0			
96871	Inositol hexaphosphate (IP6)	inositol hexaphosphate (ip6)	inositol hexaphosphate (ip6)	inositol hexaphosphate	inositol hexaphosphate ip6	0			
96872	Inositol pentaphosphate (IP5)	inositol pentaphosphate (ip5)	inositol pentaphosphate (ip5)	inositol pentaphosphate	inositol pentaphosphate ip5	0			
96873	Inositol tetraphosphate (IP4)	inositol tetraphosphate (ip4)	inositol tetraphosphate (ip4)	inositol tetraphosphate	inositol tetraphosphate ip4	0			
96874	Inositol triphosphate (IP3)	inositol triphosphate (ip3)	inositol triphosphate (ip3)	inositol triphosphate	inositol triphosphate ip3	0			
96875	Inositol tétraphosphate (IP4)	inositol tétraphosphate (ip4)	inositol tétraphosphate (ip4)	inositol tétraphosphate	inositol t traphosphate ip4	0			
96877	Intrinsic folate	intrinsic folate	intrinsic folate	intrinsic folate	intrinsic folate	0			
96878	INULN	inuln	inuln	inuln	inuln	0			
96879	IP3	ip3	ip3	ip3	ip3	0			
96880	IP4	ip4	ip4	ip4	ip4	0			
96881	IP4_A_IP5_A_IP6	ip4_a_ip5_a_ip6	ip4_a_ip5_a_ip6	ip4_a_ip5_a_ip6	ip4 a ip5 a ip6	0			
96882	IP5	ip5	ip5	ip5	ip5	0			
96883	IP5_A_IP6	ip5_a_ip6	ip5_a_ip6	ip5_a_ip6	ip5 a ip6	0			
96884	IP6	ip6	ip6	ip6	ip6	0			
96885	Iron haem	iron haem	iron haem	iron haem	iron haem	0	2043	minerals	minerals_total_to_specific
96886	Iron non-haem	iron non-haem	iron non-haem	iron non-haem	iron non haem	0	2043	minerals	minerals_total_to_specific
96887	Is verrijkt met/Is fortified with	is verrijkt met/is fortified with	is verrijkt met/is fortified with	is verrijkt met/is fortified with	is verrijkt met is fortified with	0			
96888	ISBN	isbn	isbn	isbn	isbn	0			
96889	ISOHA	isoha	isoha	isoha	isoha	0			
96890	Isolariciresinol	isolariciresinol	isolariciresinol	isolariciresinol	isolariciresinol	0			
96891	Isoleucin	isoleucin	isoleucin	isoleucin	isoleucin	0			
96892	ISOMALT	isomalt	isomalt	isomalt	isomalt	0			
96893	Isoxanthohumol	isoxanthohumol	isoxanthohumol	isoxanthohumol	isoxanthohumol	0			
96894	ISSCAAP	isscaap	isscaap	isscaap	isscaap	0			
96895	ISSN	issn	issn	issn	issn	0			
96896	Issue	issue	issue	issue	issue	0			
96897	Jern	jern	jern	jern	jern	0			
96898	Jod	jod	jod	jod	jod	0			
96899	Juglone	juglone	juglone	juglone	juglone	0			
96900	K-vitamin	k-vitamin	k-vitamin	k-vitamin	k vitamin	0			
96901	K1-vitamin	k1-vitamin	k1-vitamin	k1-vitamin	k1 vitamin	0			
96902	K2-vitamin	k2-vitamin	k2-vitamin	k2-vitamin	k2 vitamin	0			
96903	KAEMF	kaemf	kaemf	kaemf	kaemf	0			
96904	Kalium	kalium	kalium	kalium	kalium	0			
96905	KEGG	kegg	kegg	kegg	kegg	0			
96906	Kobber	kobber	kobber	kobber	kobber	0			
96907	Koffein	koffein	koffein	koffein	koffein	0			
96908	Kolesterol	kolesterol	kolesterol	kolesterol	kolesterol	0			
96909	Kostfibre	kostfibre	kostfibre	kostfibre	kostfibre	0			
96910	Kostfibre og stivelse	kostfibre og stivelse	kostfibre og stivelse	kostfibre og stivelse	kostfibre og stivelse	0			
96911	Krom	krom	krom	krom	krom	0			
96912	Kviksølv	kviksølv	kviksølv	kviksølv	kviks lv	0			
